professional_id,position_ids,shift_start_time,shift_end_time,name,report_grouping_region_code,facility_rate_cents_per_hour,professional_rate_cents_per_hour,canceled_reason
643627,RN,5/10/21 11:45,5/11/21 0:15,Facility 4,Florida,9750,7800,13
643627,RN,5/10/21 11:45,5/11/21 0:15,Facility 4,Florida,10500,8400,
787020,RN,5/10/21 12:00,5/11/21 0:30,Facility 7,Florida,10563,8450,26
916937,CNA,5/10/21 12:00,5/11/21 0:30,Facility 7,Florida,3143,2200,21
248762,CNA,5/10/21 12:00,5/11/21 0:30,Facility 5,Florida,3143,2200,12
307795,RN,5/10/21 12:00,5/11/21 0:30,Facility 6,Florida,11375,9100,12
216088,RN,5/10/21 12:00,5/11/21 0:30,Facility 6,Florida,10563,8450,
332833,RN,5/10/21 12:00,5/11/21 0:30,Facility 7,Florida,10563,8450,
907252,RN,5/10/21 12:00,5/11/21 0:30,Facility 7,Florida,10500,8400,
346185,RN,5/10/21 12:00,5/11/21 0:30,Facility 7,Florida,10563,8450,
557418,RN,5/10/21 12:00,5/11/21 0:30,Facility 7,Florida,10563,8450,
226765,RN,5/10/21 12:00,5/11/21 0:30,Facility 8,Florida,9750,7800,
800164,RN,5/10/21 12:00,5/11/21 0:30,Facility 8,Florida,10000,8000,
394549,RN,5/10/21 12:00,5/11/21 0:30,Facility 8,Florida,10500,8400,
238386,RN,5/10/21 12:00,5/11/21 0:30,Facility 8,Florida,10000,8000,
238228,TECH,5/10/21 13:00,5/10/21 21:30,Facility 1,Florida,2857,2000,
714639,RN,5/10/21 23:45,5/11/21 12:15,Facility 4,Florida,11813,9450,
837441,RN,5/11/21 0:00,5/11/21 12:30,Facility 6,Florida,10238,8190,21
972759,RN,5/11/21 0:00,5/11/21 12:30,Facility 7,Florida,10238,8190,20
999779,CNA,5/11/21 0:00,5/11/21 12:30,Facility 5,Florida,3300,2310,7
351984,RN,5/11/21 0:00,5/11/21 12:30,Facility 6,Florida,10969,8775,5
885601,RN,5/11/21 0:00,5/11/21 12:30,Facility 6,Florida,10969,8775,
652474,CNA,5/11/21 0:00,5/11/21 12:30,Facility 7,Florida,3300,2310,
855959,CNA,5/11/21 0:00,5/11/21 12:30,Facility 7,Florida,3300,2310,
592306,RN,5/11/21 0:00,5/11/21 12:30,Facility 8,Florida,11813,9450,
547518,RN,5/11/21 0:00,5/11/21 12:30,Facility 8,Florida,10969,8775,
226765,RN,5/11/21 11:45,5/12/21 0:15,Facility 4,Florida,11375,9100,13
626780,RN,5/11/21 11:45,5/12/21 0:15,Facility 4,Florida,10563,8450,13
643627,RN,5/11/21 11:45,5/12/21 0:15,Facility 4,Florida,10500,8400,
576647,RN,5/11/21 12:00,5/12/21 0:30,Facility 8,Florida,10563,8450,24
248762,CNA,5/11/21 12:00,5/12/21 0:30,Facility 5,Florida,3143,2200,21
916937,CNA,5/11/21 12:00,5/12/21 0:30,Facility 7,Florida,3143,2200,20
907252,RN,5/11/21 12:00,5/12/21 0:30,Facility 7,Florida,10500,8400,
307795,RN,5/11/21 12:00,5/12/21 0:30,Facility 7,Florida,11375,9100,
557418,RN,5/11/21 12:00,5/12/21 0:30,Facility 7,Florida,10563,8450,
346185,RN,5/11/21 12:00,5/12/21 0:30,Facility 7,Florida,10563,8450,
576647,RN,5/11/21 12:00,5/12/21 0:30,Facility 8,Florida,9750,7800,
800164,RN,5/11/21 12:00,5/12/21 0:30,Facility 8,Florida,10500,8400,
480129,RN,5/11/21 12:00,5/12/21 0:30,Facility 8,Florida,11375,9100,
338916,TECH,5/11/21 12:15,5/11/21 17:00,Facility 1,Florida,2857,2000,
238228,TECH,5/11/21 13:00,5/11/21 21:30,Facility 1,Florida,2857,2000,
531023,RN,5/11/21 23:45,5/12/21 12:15,Facility 4,Florida,11813,9450,
714639,RN,5/11/21 23:45,5/12/21 12:15,Facility 4,Florida,11813,9450,
885601,RN,5/12/21 0:00,5/12/21 12:30,Facility 6,Florida,10969,8775,21
379016,RN,5/12/21 0:00,5/12/21 12:30,Facility 6,Florida,10969,8775,21
251089,RN,5/12/21 0:00,5/12/21 12:30,Facility 7,Florida,10238,8190,21
972759,RN,5/12/21 0:00,5/12/21 12:30,Facility 7,Florida,10238,8190,20
317751,RN,5/12/21 0:00,5/12/21 12:30,Facility 6,Florida,10969,8775,4
999779,CNA,5/12/21 0:00,5/12/21 12:30,Facility 5,Florida,3300,2310,
315176,RN,5/12/21 0:00,5/12/21 12:30,Facility 6,Florida,10238,8190,
855959,CNA,5/12/21 0:00,5/12/21 12:30,Facility 7,Florida,3300,2310,
652474,CNA,5/12/21 0:00,5/12/21 12:30,Facility 7,Florida,3300,2310,
764849,RN,5/12/21 0:00,5/12/21 12:30,Facility 7,Florida,10969,8775,
307827,RN,5/12/21 0:00,5/12/21 12:30,Facility 8,Florida,10238,8190,
737361,RN,5/12/21 0:00,5/12/21 12:30,Facility 8,Florida,10969,8775,
626780,RN,5/12/21 11:45,5/13/21 0:15,Facility 4,Florida,10563,8450,12
819284,RN,5/12/21 11:45,5/13/21 0:15,Facility 4,Florida,9750,7800,12
940341,RN,5/12/21 11:45,5/13/21 0:15,Facility 4,Florida,10500,8400,12
753005,RN,5/12/21 11:45,5/13/21 0:15,Facility 4,Florida,11375,9100,
394809,RN,5/12/21 12:00,5/13/21 0:30,Facility 7,Florida,9750,7800,25
649946,RN,5/12/21 12:00,5/13/21 0:30,Facility 7,Florida,10563,8450,21
813868,RN,5/12/21 12:00,5/13/21 0:30,Facility 8,Florida,10000,8000,21
879445,RN,5/12/21 12:00,5/13/21 0:30,Facility 6,Florida,10563,8450,7
248762,CNA,5/12/21 12:00,5/13/21 0:30,Facility 5,Florida,3143,2200,4
919362,RN,5/12/21 12:00,5/13/21 0:30,Facility 7,Florida,10563,8450,4
674971,RN,5/12/21 12:00,5/13/21 0:30,Facility 6,Florida,10563,8450,
394549,RN,5/12/21 12:00,5/13/21 0:30,Facility 6,Florida,10500,8400,
622014,RN,5/12/21 12:00,5/13/21 0:30,Facility 6,Florida,10563,8450,
307795,RN,5/12/21 12:00,5/13/21 0:30,Facility 7,Florida,10469,8375,
907252,RN,5/12/21 12:00,5/13/21 0:30,Facility 7,Florida,11375,9100,
332833,RN,5/12/21 12:00,5/13/21 0:30,Facility 7,Florida,10563,8450,
192360,RN,5/12/21 12:00,5/13/21 0:30,Facility 8,Florida,9750,7800,
695610,RN,5/12/21 12:00,5/13/21 0:30,Facility 8,Florida,10050,8040,
437764,RN,5/12/21 12:00,5/13/21 0:30,Facility 8,Florida,10000,8000,
480129,RN,5/12/21 12:00,5/13/21 0:30,Facility 8,Florida,11375,9100,
853252,RN,5/12/21 16:00,5/13/21 4:30,Facility 4,Florida,10000,8000,
279219,RN,5/12/21 16:00,5/13/21 4:00,Facility 4,Florida,10000,8000,
379016,RN,5/12/21 23:45,5/13/21 12:15,Facility 4,Florida,11813,9450,21
939797,RN,5/12/21 23:45,5/13/21 12:15,Facility 4,Florida,14176,11340,
827209,CNA,5/13/21 0:00,5/13/21 12:30,Facility 5,Florida,3300,2310,21
251089,RN,5/13/21 0:00,5/13/21 12:30,Facility 7,Florida,10238,8190,21
972759,RN,5/13/21 0:00,5/13/21 12:30,Facility 7,Florida,10238,8190,20
116187,RN,5/13/21 0:00,5/13/21 12:30,Facility 6,Florida,10969,8775,
315176,RN,5/13/21 0:00,5/13/21 12:30,Facility 6,Florida,12286,9828,
601520,RN,5/13/21 0:00,5/13/21 12:30,Facility 6,Florida,10238,8190,
652474,CNA,5/13/21 0:00,5/13/21 12:30,Facility 7,Florida,3300,2310,
855959,CNA,5/13/21 0:00,5/13/21 12:30,Facility 7,Florida,3300,2310,
531023,RN,5/13/21 0:00,5/13/21 12:30,Facility 7,Florida,11813,9450,
459115,RN,5/13/21 0:00,5/13/21 12:30,Facility 7,Florida,10969,8775,
755054,CNA,5/13/21 0:00,5/13/21 12:30,Facility 8,Florida,3300,2310,
262034,RN,5/13/21 0:00,5/13/21 12:30,Facility 8,Florida,11025,8820,
737361,RN,5/13/21 0:00,5/13/21 12:30,Facility 8,Florida,10969,8775,
679476,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,11375,9100,21
835111,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,10563,8450,13
394549,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,11375,9100,13
226765,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,11375,9100,
835111,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,10563,8450,
683857,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,10563,8450,
268040,RN,5/13/21 11:45,5/14/21 0:15,Facility 4,Florida,10500,8400,
649946,RN,5/13/21 12:00,5/14/21 0:30,Facility 7,Florida,9750,7800,21
787020,RN,5/13/21 12:00,5/14/21 0:30,Facility 7,Florida,10563,8450,21
600530,CNA,5/13/21 12:00,5/14/21 0:30,Facility 8,Florida,3143,2200,20
307569,CNA,5/13/21 12:00,5/14/21 0:30,Facility 5,Florida,3143,2200,7
557418,RN,5/13/21 12:00,5/14/21 0:30,Facility 6,Florida,10563,8450,7
744401,CNA,5/13/21 12:00,5/14/21 0:30,Facility 5,Florida,3143,2200,5
622014,RN,5/13/21 12:00,5/14/21 0:30,Facility 6,Florida,10563,8450,
879445,RN,5/13/21 12:00,5/14/21 0:30,Facility 7,Florida,10563,8450,
346185,RN,5/13/21 12:00,5/14/21 0:30,Facility 7,Florida,10563,8450,
192360,RN,5/13/21 12:00,5/14/21 0:30,Facility 8,Florida,9750,7800,
576647,RN,5/13/21 12:00,5/14/21 0:30,Facility 8,Florida,10563,8450,
338916,TECH,5/13/21 12:15,5/13/21 20:45,Facility 1,Florida,2857,2000,
378384,TECH,5/13/21 13:00,5/13/21 22:00,Facility 1,Florida,2857,2000,20
378384,TECH,5/13/21 13:00,5/13/21 22:00,Facility 1,Florida,2857,2000,
379016,RN,5/13/21 23:45,5/14/21 12:15,Facility 4,Florida,11813,9450,21
531023,RN,5/13/21 23:45,5/14/21 12:15,Facility 4,Florida,11813,9450,13
648218,RN,5/13/21 23:45,5/14/21 12:15,Facility 4,Florida,11813,9450,
855959,CNA,5/14/21 0:00,5/14/21 12:30,Facility 7,Florida,3300,2310,13
531023,RN,5/14/21 0:00,5/14/21 12:30,Facility 7,Florida,11813,9450,13
317751,RN,5/14/21 0:00,5/14/21 12:30,Facility 6,Florida,10238,8190,7
999779,CNA,5/14/21 0:00,5/14/21 12:30,Facility 5,Florida,3300,2310,5
927363,CNA,5/14/21 0:00,5/14/21 12:30,Facility 5,Florida,3300,2310,
455103,CNA,5/14/21 0:00,5/14/21 12:30,Facility 5,Florida,3300,2310,
755054,CNA,5/14/21 0:00,5/14/21 12:30,Facility 5,Florida,3300,2310,
315176,RN,5/14/21 0:00,5/14/21 12:30,Facility 6,Florida,10238,8190,
116187,RN,5/14/21 0:00,5/14/21 12:30,Facility 6,Florida,10969,8775,
531023,RN,5/14/21 0:00,5/14/21 12:30,Facility 6,Florida,13230,10584,
837441,RN,5/14/21 0:00,5/14/21 12:30,Facility 6,Florida,10969,8775,
251089,RN,5/14/21 0:00,5/14/21 12:30,Facility 7,Florida,10238,8190,
459115,RN,5/14/21 0:00,5/14/21 12:30,Facility 7,Florida,10969,8775,
401002,RN,5/14/21 0:00,5/14/21 12:30,Facility 8,Florida,11025,8820,
515766,RN,5/14/21 0:00,5/14/21 12:30,Facility 8,Florida,10969,8775,
737361,RN,5/14/21 0:00,5/14/21 12:30,Facility 8,Florida,10969,8775,
268040,RN,5/14/21 11:45,5/15/21 0:15,Facility 4,Florida,11375,9100,21
683857,RN,5/14/21 11:45,5/15/21 0:15,Facility 4,Florida,10563,8450,12
940341,RN,5/14/21 11:45,5/15/21 0:15,Facility 4,Florida,11375,9100,4
835111,RN,5/14/21 11:45,5/15/21 0:15,Facility 4,Florida,10563,8450,
226765,RN,5/14/21 11:45,5/15/21 0:15,Facility 4,Florida,11375,9100,
796727,RN,5/14/21 11:45,5/15/21 0:15,Facility 4,Florida,10563,8450,
777131,RN,5/14/21 12:00,5/15/21 0:30,Facility 4,Florida,9750,7800,26
600530,CNA,5/14/21 12:00,5/15/21 0:30,Facility 8,Florida,3143,2200,20
345571,RN,5/14/21 12:00,5/15/21 0:30,Facility 8,Florida,9750,7800,4
248762,CNA,5/14/21 12:00,5/15/21 0:30,Facility 5,Florida,3143,2200,
557418,RN,5/14/21 12:00,5/15/21 0:30,Facility 6,Florida,10563,8450,
696746,RN,5/14/21 12:00,5/15/21 0:30,Facility 6,Florida,10500,8400,
394549,RN,5/14/21 12:00,5/15/21 0:30,Facility 7,Florida,10500,8400,
394809,RN,5/14/21 12:00,5/15/21 0:30,Facility 7,Florida,9750,7800,
615852,RN,5/14/21 12:00,5/15/21 0:30,Facility 8,Florida,9750,7800,
313373,RN,5/14/21 12:00,5/15/21 0:30,Facility 8,Florida,10500,8400,
192360,RN,5/14/21 12:00,5/15/21 0:30,Facility 8,Florida,9750,7800,
378384,TECH,5/14/21 13:00,5/14/21 22:00,Facility 1,Florida,2857,2000,
652474,CNA,5/15/21 0:00,5/15/21 12:30,Facility 5,Florida,3457,2420,26
523110,RN,5/15/21 0:00,5/15/21 12:30,Facility 8,Florida,12250,9800,26
116187,RN,5/15/21 0:00,5/15/21 12:30,Facility 6,Florida,11375,9100,
315176,RN,5/15/21 0:00,5/15/21 12:30,Facility 6,Florida,10725,8580,
317751,RN,5/15/21 0:00,5/15/21 12:30,Facility 6,Florida,11375,9100,
244380,RN,5/15/21 0:00,5/15/21 12:30,Facility 8,Florida,11055,8844,
970494,CNA,5/15/21 3:00,5/15/21 12:30,Facility 7,Florida,4148,3485,
533643,RN,5/15/21 12:00,5/16/21 0:30,Facility 6,Florida,11025,8820,20
916937,CNA,5/15/21 12:00,5/16/21 0:30,Facility 7,Florida,3300,2310,20
600530,CNA,5/15/21 12:00,5/16/21 0:30,Facility 8,Florida,3300,2310,20
615852,RN,5/15/21 12:00,5/16/21 0:30,Facility 8,Florida,10238,8190,13
533643,RN,5/15/21 12:00,5/16/21 0:30,Facility 8,Florida,11813,9450,13
557418,RN,5/15/21 12:00,5/16/21 0:30,Facility 7,Florida,10969,8775,7
744401,CNA,5/15/21 12:00,5/16/21 0:30,Facility 5,Florida,3300,2310,5
377725,CNA,5/15/21 12:00,5/16/21 0:30,Facility 5,Florida,3300,2310,2
307569,CNA,5/15/21 12:00,5/16/21 0:30,Facility 5,Florida,3300,2310,
622014,RN,5/15/21 12:00,5/16/21 0:30,Facility 6,Florida,10969,8775,
523421,RN,5/15/21 12:00,5/16/21 0:30,Facility 6,Florida,10969,8775,
425507,RN,5/15/21 12:00,5/16/21 0:30,Facility 7,Florida,10969,8775,
216450,RN,5/15/21 12:00,5/16/21 0:30,Facility 7,Florida,10888,8710,
307795,RN,5/15/21 12:00,5/16/21 0:30,Facility 7,Florida,10888,8710,
332833,RN,5/15/21 12:00,5/16/21 0:30,Facility 7,Florida,10969,8775,
615852,RN,5/15/21 12:00,5/16/21 0:30,Facility 8,Florida,10238,8190,
150272,RN,5/15/21 23:45,5/16/21 12:15,Facility 9,Florida,11172,8937,21
100206,RN,5/15/21 23:45,5/16/21 12:15,Facility 4,Florida,12250,9800,4
927363,CNA,5/16/21 0:00,5/16/21 12:30,Facility 5,Florida,3457,2420,26
837441,RN,5/16/21 0:00,5/16/21 12:30,Facility 7,Florida,10725,8580,21
652474,CNA,5/16/21 0:00,5/16/21 12:30,Facility 5,Florida,3457,2420,20
317751,RN,5/16/21 0:00,5/16/21 12:30,Facility 6,Florida,11375,9100,
116187,RN,5/16/21 0:00,5/16/21 12:30,Facility 6,Florida,11375,9100,
543141,RN,5/16/21 4:00,5/16/21 12:30,Facility 7,Florida,12870,12355,7
970494,CNA,5/16/21 4:00,5/16/21 12:30,Facility 7,Florida,4148,3485,
238386,RN,5/16/21 4:00,5/16/21 12:30,Facility 7,Florida,12870,12355,
315486,RN,5/16/21 11:45,5/17/21 0:15,Facility 4,Florida,11025,8820,
916937,CNA,5/16/21 12:00,5/17/21 0:30,Facility 7,Florida,3300,2310,20
600530,CNA,5/16/21 12:00,5/17/21 0:30,Facility 8,Florida,3300,2310,20
332833,RN,5/16/21 12:00,5/17/21 0:30,Facility 7,Florida,10238,8190,7
486064,RN,5/16/21 12:00,5/17/21 0:30,Facility 6,Florida,10238,8190,
622014,RN,5/16/21 12:00,5/17/21 0:30,Facility 6,Florida,10969,8775,
544057,RN,5/16/21 12:00,5/17/21 0:30,Facility 7,Florida,11813,9450,
216450,RN,5/16/21 12:00,5/17/21 0:30,Facility 7,Florida,10888,8710,
714639,RN,5/16/21 23:45,5/17/21 12:15,Facility 4,Florida,12250,9800,
972759,RN,5/17/21 0:00,5/17/21 12:30,Facility 7,Florida,10725,8580,20
999779,CNA,5/17/21 0:00,5/17/21 12:30,Facility 5,Florida,3457,2420,5
853252,RN,5/17/21 0:00,5/17/21 12:30,Facility 6,Florida,11000,8800,5
652474,CNA,5/17/21 0:00,5/17/21 12:30,Facility 5,Florida,3457,2420,4
279219,RN,5/17/21 0:00,5/17/21 12:30,Facility 4,Florida,11000,8800,
837441,RN,5/17/21 0:00,5/17/21 12:30,Facility 6,Florida,11375,9100,
379016,RN,5/17/21 0:00,5/17/21 12:30,Facility 6,Florida,11550,9240,
251089,RN,5/17/21 0:00,5/17/21 12:30,Facility 7,Florida,10725,8580,
736811,RN,5/17/21 0:00,5/17/21 12:30,Facility 7,Florida,12250,9800,
543141,RN,5/17/21 0:00,5/17/21 12:30,Facility 8,Florida,10725,8580,
737361,RN,5/17/21 0:00,5/17/21 12:30,Facility 8,Florida,10725,8580,
679476,RN,5/17/21 11:45,5/18/21 0:15,Facility 4,Florida,10500,8400,21
796727,RN,5/17/21 11:45,5/18/21 0:15,Facility 4,Florida,9750,7800,13
626780,RN,5/17/21 11:45,5/18/21 0:15,Facility 4,Florida,10563,8450,13
683857,RN,5/17/21 11:45,5/18/21 0:15,Facility 4,Florida,10563,8450,4
226765,RN,5/17/21 11:45,5/18/21 0:15,Facility 4,Florida,11375,9100,
705171,RN,5/17/21 11:45,5/18/21 0:15,Facility 4,Florida,10500,8400,
705171,RN,5/17/21 12:00,5/18/21 0:30,Facility 4,Florida,10500,8400,20
527927,CNA,5/17/21 12:00,5/18/21 0:30,Facility 5,Florida,3143,2200,
615852,RN,5/17/21 12:00,5/18/21 0:30,Facility 6,Florida,9750,7800,
212017,RN,5/17/21 12:00,5/18/21 0:30,Facility 6,Florida,11375,9100,
307795,RN,5/17/21 12:00,5/18/21 0:30,Facility 7,Florida,11375,9100,
332833,RN,5/17/21 12:00,5/18/21 0:30,Facility 7,Florida,10563,8450,
538709,RN,5/17/21 12:00,5/18/21 0:30,Facility 8,Florida,10563,8450,
100732,RN,5/17/21 12:00,5/18/21 0:30,Facility 8,Florida,11375,9100,
313373,RN,5/17/21 12:00,5/18/21 0:30,Facility 8,Florida,10500,8400,
609882,RN,5/17/21 12:00,5/18/21 0:30,Facility 8,Florida,10500,8400,
794653,CNA,5/17/21 13:00,5/17/21 21:30,Facility 2,Florida,2857,2000,12
637705,TECH,5/17/21 13:00,5/17/21 22:00,Facility 1,Florida,2857,2000,
238228,RN,5/17/21 13:00,5/17/21 21:30,Facility 10,Florida,2857,2000,
523110,RN,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,11813,9450,26
531023,RN,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,11813,9450,21
972759,RN,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,10238,8190,20
379016,RN,5/18/21 0:00,5/18/21 12:30,Facility 6,Florida,10969,8775,7
999779,CNA,5/18/21 0:00,5/18/21 12:30,Facility 5,Florida,3300,2310,5
652474,CNA,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,3300,2310,4
885601,RN,5/18/21 0:00,5/18/21 12:30,Facility 6,Florida,10969,8775,
592306,RN,5/18/21 0:00,5/18/21 12:30,Facility 6,Florida,11813,9450,
855959,CNA,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,3300,2310,
459115,RN,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,10969,8775,
251089,RN,5/18/21 0:00,5/18/21 12:30,Facility 7,Florida,10238,8190,
796727,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,9750,7800,12
705171,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,10500,8400,12
226765,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,11375,9100,12
626780,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,10563,8450,12
835111,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,9750,7800,12
753005,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,11375,9100,
683857,RN,5/18/21 11:45,5/19/21 0:15,Facility 4,Florida,9750,7800,
107357,RN,5/18/21 12:00,5/19/21 0:30,Facility 6,Florida,10500,8400,26
377725,CNA,5/18/21 12:00,5/19/21 0:30,Facility 5,Florida,3143,2200,21
377725,CNA,5/18/21 12:00,5/19/21 0:30,Facility 5,Florida,3143,2200,
307569,CNA,5/18/21 12:00,5/19/21 0:30,Facility 5,Florida,3143,2200,
622014,RN,5/18/21 12:00,5/19/21 0:30,Facility 6,Florida,10563,8450,
557418,RN,5/18/21 12:00,5/19/21 0:30,Facility 7,Florida,10563,8450,
307795,RN,5/18/21 12:00,5/19/21 0:30,Facility 7,Florida,11375,9100,
307827,RN,5/18/21 12:00,5/19/21 0:30,Facility 8,Florida,9750,7800,
394549,RN,5/18/21 12:00,5/19/21 0:30,Facility 8,Florida,10500,8400,
800164,RN,5/18/21 12:00,5/19/21 0:30,Facility 8,Florida,10000,8000,
338916,TECH,5/18/21 12:15,5/18/21 20:45,Facility 1,Florida,2857,2000,
961874,RN,5/18/21 13:00,5/18/21 21:30,Facility 10,Florida,2857,2000,12
637705,TECH,5/18/21 13:00,5/18/21 22:00,Facility 1,Florida,2857,2000,
927363,CNA,5/19/21 0:00,5/19/21 12:30,Facility 5,Florida,3300,2310,26
972759,RN,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,10238,8190,20
737361,RN,5/19/21 0:00,5/19/21 12:30,Facility 8,Florida,10969,8775,20
515766,RN,5/19/21 0:00,5/19/21 12:30,Facility 8,Florida,10238,8190,13
999779,CNA,5/19/21 0:00,5/19/21 12:30,Facility 5,Florida,3300,2310,5
116187,RN,5/19/21 0:00,5/19/21 12:30,Facility 6,Florida,10969,8775,4
652474,CNA,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,3300,2310,4
251089,RN,5/19/21 0:00,5/19/21 12:30,Facility 6,Florida,10969,8775,
379016,RN,5/19/21 0:00,5/19/21 12:30,Facility 6,Florida,10969,8775,
543141,RN,5/19/21 0:00,5/19/21 12:30,Facility 6,Florida,10238,8190,
855959,CNA,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,3300,2310,
917267,CNA,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,3300,2310,
302977,RN,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,10888,8710,
531023,RN,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,11813,9450,
459115,RN,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,10969,8775,
180274,RN,5/19/21 0:00,5/19/21 12:30,Facility 7,Florida,12286,9828,
853252,RN,5/19/21 11:00,5/19/21 23:00,Facility 4,Florida,10000,8000,25
925979,RN,5/19/21 11:45,5/20/21 0:15,Facility 4,Florida,11375,9100,21
940341,RN,5/19/21 11:45,5/20/21 0:15,Facility 4,Florida,11375,9100,12
705171,RN,5/19/21 11:45,5/20/21 0:15,Facility 4,Florida,11375,9100,
649946,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,11375,9100,21
557418,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,10563,8450,21
916937,CNA,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,3143,2200,20
879445,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,9750,7800,7
744792,RN,5/19/21 12:00,5/20/21 0:30,Facility 8,Florida,9750,7800,4
394549,RN,5/19/21 12:00,5/20/21 0:30,Facility 6,Florida,10500,8400,
288744,RN,5/19/21 12:00,5/20/21 0:30,Facility 6,Florida,9750,7800,
332833,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,10563,8450,
307795,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,11375,9100,
536376,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,10563,8450,
907252,RN,5/19/21 12:00,5/20/21 0:30,Facility 7,Florida,10469,8375,
538709,RN,5/19/21 12:00,5/20/21 0:30,Facility 8,Florida,10563,8450,
329635,RN,5/19/21 12:00,5/20/21 0:30,Facility 8,Florida,10563,8450,
961874,RN,5/19/21 13:00,5/19/21 21:30,Facility 10,Florida,2857,2000,12
338916,TECH,5/19/21 13:15,5/19/21 21:45,Facility 1,Florida,2857,2000,
853252,RN,5/19/21 16:00,5/20/21 4:00,Facility 4,Florida,10000,8000,4
279219,RN,5/19/21 16:00,5/20/21 4:00,Facility 4,Florida,10000,8000,
201846,RN,5/19/21 23:45,5/20/21 12:15,Facility 4,Florida,11813,9450,
379016,RN,5/19/21 23:45,5/20/21 12:15,Facility 4,Florida,11813,9450,
755054,CNA,5/20/21 0:00,5/20/21 12:30,Facility 8,Florida,3300,2310,24
972759,RN,5/20/21 0:00,5/20/21 12:30,Facility 7,Florida,10238,8190,20
755054,CNA,5/20/21 0:00,5/20/21 12:30,Facility 8,Florida,3300,2310,7
116187,RN,5/20/21 0:00,5/20/21 12:30,Facility 6,Florida,10969,8775,
885601,RN,5/20/21 0:00,5/20/21 12:30,Facility 6,Florida,10969,8775,
855959,CNA,5/20/21 0:00,5/20/21 12:30,Facility 7,Florida,3300,2310,
531023,RN,5/20/21 0:00,5/20/21 12:30,Facility 7,Florida,11813,9450,
255187,RN,5/20/21 0:00,5/20/21 12:30,Facility 7,Florida,10238,8190,
459115,RN,5/20/21 0:00,5/20/21 12:30,Facility 7,Florida,10969,8775,
251089,RN,5/20/21 0:00,5/20/21 12:30,Facility 7,Florida,12286,9828,
737361,RN,5/20/21 0:00,5/20/21 12:30,Facility 8,Florida,10969,8775,
547518,RN,5/20/21 0:00,5/20/21 12:30,Facility 8,Florida,10238,8190,
262034,RN,5/20/21 11:45,5/21/21 0:15,Facility 4,Florida,10500,8400,13
226765,RN,5/20/21 11:45,5/21/21 0:15,Facility 4,Florida,11375,9100,
683857,RN,5/20/21 11:45,5/21/21 0:15,Facility 4,Florida,10563,8450,
835111,RN,5/20/21 11:45,5/21/21 0:15,Facility 4,Florida,10563,8450,
649946,RN,5/20/21 12:00,5/21/21 0:30,Facility 7,Florida,11375,9100,21
916937,CNA,5/20/21 12:00,5/21/21 0:30,Facility 7,Florida,3143,2200,20
544057,RN,5/20/21 12:00,5/21/21 0:30,Facility 6,Florida,10500,8400,13
625627,RN,5/20/21 12:00,5/21/21 0:30,Facility 6,Florida,10563,8450,
622014,RN,5/20/21 12:00,5/21/21 0:30,Facility 6,Florida,9750,7800,
307795,RN,5/20/21 12:00,5/21/21 0:30,Facility 7,Florida,10469,8375,
662791,RN,5/20/21 12:00,5/21/21 0:30,Facility 7,Florida,11375,9100,
800164,RN,5/20/21 12:00,5/21/21 0:30,Facility 8,Florida,10000,8000,
723380,RN,5/20/21 12:00,5/21/21 0:30,Facility 8,Florida,9750,7800,
338916,TECH,5/20/21 12:15,5/20/21 20:45,Facility 1,Florida,2857,2000,
961874,RN,5/20/21 13:00,5/20/21 21:30,Facility 10,Florida,2857,2000,9
